nullremote_url,video_duration,audio_only,reference_id,remote_stream_name,current_filename,type,controller_type,account_id,size,updated_at,uploaded_at,cdn_origin_id,progressive_download,name,id,complete,video_codec,video_container
167120,,,HLS_MANIFEST,DEFAULT,2019-11-07T01:06:16.393Z,6101267817001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/990920/index.m3u8,,false,,6057984922001,0,2019-11-07T01:06:16.393Z,,false,,,true
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/990908/index.m3u8,348000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:04:04.151Z,2019-11-07T01:04:04.151Z,,false,,6101266263001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/990900/VOD_Source/990908/2019-05-19_04-34-23-2793/output_700kbps_360p.mp4,348000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:04:04.853Z,2019-11-07T01:04:04.853Z,,true,,6101267600001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/990904/index.m3u8,114000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:06:02.673Z,2019-11-07T01:06:02.673Z,,false,,6101267522001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/990894/VOD_Source/990904/2019-05-19_04-31-23-0293/output_700kbps_360p.mp4,114000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:06:03.481Z,2019-11-07T01:06:03.481Z,,true,,6101267524001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/990902/index.m3u8,28000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:04:54.948Z,2019-11-07T01:04:54.948Z,,false,,6101266173001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/990891/VOD_Source/990902/2019-05-19_04-29-23-2480/output_700kbps_360p.mp4,28000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:04:55.589Z,2019-11-07T01:04:55.588Z,,true,,6101267617001,true,H264,MP4
28000,,,FULL_LENGTH,DEFAULT,2019-11-07T01:05:18.478Z,6101266784001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/990875/VOD_Source/990876/2019-05-19_01-49-52-8574/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T01:05:18.478Z,,true,MP4,,true
28000,,,HLS_MANIFEST,DEFAULT,2019-11-07T01:05:16.639Z,6101267625001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/990876/index.m3u8,,false,,6057984922001,0,2019-11-07T01:05:16.639Z,,false,,,true
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/990851/index.m3u8,327000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:05:29.194Z,2019-11-07T01:05:29.194Z,,false,,6101267629001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/990814/VOD_Source/990851/2019-05-19_01-24-53-1562/output_700kbps_360p.mp4,327000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:05:29.860Z,2019-11-07T01:05:29.860Z,,true,,6101267630001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/990818/index.m3u8,327000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:03:49.322Z,2019-11-07T01:03:49.321Z,,false,,6101266604001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/990882/VOD_Source/990818/2019-05-19_03-16-52-4199/output_700kbps_360p.mp4,327000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:03:50.298Z,2019-11-07T01:03:50.298Z,,true,,6101267181001,true,H264,MP4
353000,,,FULL_LENGTH,DEFAULT,2019-11-07T01:05:32.026Z,6101267631001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/990784/VOD_Source/990788/2019-05-18_08-29-53-0712/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T01:05:32.026Z,,true,MP4,,true
353000,,,HLS_MANIFEST,DEFAULT,2019-11-07T01:05:31.319Z,6101267706001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/990788/index.m3u8,,false,,6057984922001,0,2019-11-07T01:05:31.319Z,,false,,,true
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/990787/index.m3u8,353000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:05:33.649Z,2019-11-07T01:05:33.649Z,,false,,6101267632001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/990784/VOD_Source/990787/2019-05-18_08-27-52-8680/output_700kbps_360p.mp4,353000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:05:34.196Z,2019-11-07T01:05:34.195Z,,true,,6101267633001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/990695/index.m3u8,430000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:04:40.475Z,2019-11-07T01:04:40.475Z,,false,,6101266273001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/990693/VOD_Source/990695/2019-05-18_05-01-53-1493/output_700kbps_360p.mp4,430000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:04:41.122Z,2019-11-07T01:04:41.122Z,,true,,6101266611001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/990633/index.m3u8,481000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:04:33.773Z,2019-11-07T01:04:33.773Z,,false,,6101266165001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/990629/VOD_Source/990633/2019-05-18_12-00-23-3093/output_700kbps_360p.mp4,481000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:04:34.488Z,2019-11-07T01:04:34.488Z,,true,,6101267501001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/990600/index.m3u8,60240,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:04:59.275Z,2019-11-07T01:04:59.274Z,,false,,6101265952001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/990600/VOD_Source/2019-05-17_04-46-10-8984/output_700kbps_360p.mp4,60240,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:04:59.918Z,2019-11-07T01:04:59.918Z,,true,,6101267699001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/990533/index.m3u8,189720,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T01:03:09.788Z,2019-11-07T01:03:09.788Z,,false,,6101266249001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/990533/VOD_Source/2019-05-16_08-17-34-3259/output_700kbps_360p.mp4,189720,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T01:03:10.413Z,2019-11-07T01:03:10.413Z,,true,,6101266982001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/990532/index.m3u8,192480,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T10:14:50.878Z,2019-11-07T10:14:50.878Z,,false,,6101396857001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_geelong_vod/2019/05/990532/VOD_Source/2019-05-16_07-47-44-7634/output_700kbps_360p.mp4,192480,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T10:14:51.417Z,2019-11-07T10:14:51.417Z,,true,,6101396858001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/990187/index.m3u8,212040,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T10:14:37.709Z,2019-11-07T10:14:37.709Z,,false,,6101398353001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/990187/VOD_Source/2019-05-13_06-08-39-8249/output_700kbps_360p.mp4,212040,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T10:14:38.380Z,2019-11-07T10:14:38.380Z,,true,,6101398557001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/990127/index.m3u8,62520,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T04:51:06.226Z,2019-11-07T04:51:06.226Z,,false,,6101309429001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/990127/VOD_Source/2019-05-13_12-41-12-6774/output_700kbps_360p.mp4,62520,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T04:51:06.854Z,2019-11-07T04:51:06.854Z,,true,,6101309430001,true,H264,MP4
16280,,,FULL_LENGTH,DEFAULT,2019-11-07T10:15:15.031Z,6101395982001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/990126/VOD_Source/2019-05-13_12-39-08-6462/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T10:15:15.031Z,,true,MP4,,true
16280,,,HLS_MANIFEST,DEFAULT,2019-11-07T10:15:14.441Z,6101399024001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/990126/index.m3u8,,false,,6057984922001,0,2019-11-07T10:15:14.441Z,,false,,,true
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/990125/index.m3u8,48040,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T10:15:36.142Z,2019-11-07T10:15:36.141Z,,false,,6101396867001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/990125/VOD_Source/2019-05-13_12-37-50-3337/output_700kbps_360p.mp4,48040,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T10:15:36.673Z,2019-11-07T10:15:36.673Z,,true,,6101399327001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/990123/index.m3u8,181720,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T04:50:41.608Z,2019-11-07T04:50:41.608Z,,false,,6101308491001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/990123/VOD_Source/2019-05-13_12-36-55-8337/output_700kbps_360p.mp4,181720,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T04:50:42.230Z,2019-11-07T04:50:42.230Z,,true,,6101308911001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/990059/index.m3u8,343000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T10:13:55.087Z,2019-11-07T10:13:55.087Z,,false,,6101398149001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/990046/VOD_Source/990059/2019-05-12_09-18-22-9658/output_700kbps_360p.mp4,343000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T10:13:55.714Z,2019-11-07T10:13:55.714Z,,true,,6101398533001,true,H264,MP4
343000,,,FULL_LENGTH,DEFAULT,2019-11-07T10:15:52.668Z,6101398868001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/990046/VOD_Source/990049/2019-05-12_08-36-22-5595/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T10:15:52.668Z,,true,MP4,,true
343000,,,HLS_MANIFEST,DEFAULT,2019-11-07T10:15:52.132Z,6101400521001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/990049/index.m3u8,,false,,6057984922001,0,2019-11-07T10:15:52.131Z,,false,,,true
373000,,,FULL_LENGTH,DEFAULT,2019-11-07T08:55:40.963Z,6101370989001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/989954/VOD_Source/989963/2019-05-12_04-30-52-7001/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T08:55:40.962Z,,true,MP4,,true
373000,,,HLS_MANIFEST,DEFAULT,2019-11-07T08:55:40.393Z,6101372295001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/989963/index.m3u8,,false,,6057984922001,0,2019-11-07T08:55:40.393Z,,false,,,true
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/989909/index.m3u8,361600,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T10:13:06.154Z,2019-11-07T10:13:06.154Z,,false,,6101395394001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/989909/VOD_Source/2019-05-11_11-52-52-5055/output_700kbps_360p.mp4,361600,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T10:13:06.833Z,2019-11-07T10:13:06.833Z,,true,,6101397763001,true,H264,MP4
397000,,,FULL_LENGTH,DEFAULT,2019-11-07T10:12:56.588Z,6101397059001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/989893/VOD_Source/989897/2019-05-11_11-27-23-5211/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T10:12:56.588Z,,true,MP4,,true
397000,,,HLS_MANIFEST,DEFAULT,2019-11-07T10:12:56.042Z,6101398324001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/989897/index.m3u8,,false,,6057984922001,0,2019-11-07T10:12:56.041Z,,false,,,true
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/989889/index.m3u8,417000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T04:52:40.194Z,2019-11-07T04:52:40.194Z,,false,,6101308830001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/989887/VOD_Source/989889/2019-05-11_11-04-52-6930/output_700kbps_360p.mp4,417000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T04:52:40.760Z,2019-11-07T04:52:40.760Z,,true,,6101309469001,true,H264,MP4
417000,,,FULL_LENGTH,DEFAULT,2019-11-07T10:14:40.275Z,6101396852001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/989887/VOD_Source/989886/2019-05-11_11-03-53-0055/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T10:14:40.275Z,,true,MP4,,true
417000,,,HLS_MANIFEST,DEFAULT,2019-11-07T10:14:39.788Z,6101398558001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/989886/index.m3u8,,false,,6057984922001,0,2019-11-07T10:14:39.788Z,,false,,,true
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/989883/index.m3u8,338000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T10:14:33.735Z,2019-11-07T10:14:33.735Z,,false,,6101395433001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/989877/VOD_Source/989883/2019-05-11_10-53-52-4586/output_700kbps_360p.mp4,338000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T10:14:34.288Z,2019-11-07T10:14:34.288Z,,true,,6101398552001,true,H264,MP4
34000,,,FULL_LENGTH,DEFAULT,2019-11-07T10:14:10.977Z,6101398347001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/989861/VOD_Source/989865/2019-05-11_09-22-53-1149/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T10:14:10.976Z,,true,MP4,,true
34000,,,HLS_MANIFEST,DEFAULT,2019-11-07T10:14:10.387Z,6101398542001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/989865/index.m3u8,,false,,6057984922001,0,2019-11-07T10:14:10.387Z,,false,,,true
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/989854/index.m3u8,17000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T10:15:18.360Z,2019-11-07T10:15:18.360Z,,false,,6101395986001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/989849/VOD_Source/989854/2019-05-11_08-44-22-7086/output_700kbps_360p.mp4,17000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T10:15:18.956Z,2019-11-07T10:15:18.956Z,,true,,6101398369001,true,H264,MP4
359000,,,FULL_LENGTH,DEFAULT,2019-11-07T10:13:47.832Z,6101398828001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/989776/VOD_Source/989798/2019-05-11_05-35-22-7766/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T10:13:47.832Z,,true,MP4,,true
359000,,,HLS_MANIFEST,DEFAULT,2019-11-07T10:13:47.215Z,6101399012001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/989798/index.m3u8,,false,,6057984922001,0,2019-11-07T10:13:47.215Z,,false,,,true
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/989786/index.m3u8,430000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T04:51:44.998Z,2019-11-07T04:51:44.998Z,,false,,6101308933001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/989779/VOD_Source/989786/2019-05-11_05-24-52-8704/output_700kbps_360p.mp4,430000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T04:51:45.720Z,2019-11-07T04:51:45.720Z,,true,,6101309445001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/989693/index.m3u8,360000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T10:15:20.344Z,2019-11-07T10:15:20.344Z,,false,,6101395894001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/989679/VOD_Source/989693/2019-05-10_11-56-22-6741/output_700kbps_360p.mp4,360000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T10:15:20.872Z,2019-11-07T10:15:20.871Z,,true,,6101398370001,true,H264,MP4
48680,,,FULL_LENGTH,DEFAULT,2019-11-07T10:13:20.403Z,6101395399001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/989655/VOD_Source/2019-05-10_04-59-07-9241/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T10:13:20.403Z,,true,MP4,,true
48680,,,HLS_MANIFEST,DEFAULT,2019-11-07T10:13:19.819Z,6101398335001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/989655/index.m3u8,,false,,6057984922001,0,2019-11-07T10:13:19.818Z,,false,,,true
178920,,,FULL_LENGTH,DEFAULT,2019-11-07T10:15:04.984Z,6101395889001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/989597/VOD_Source/2019-05-10_10-39-46-7960/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T10:15:04.984Z,,true,MP4,,true
178920,,,HLS_MANIFEST,DEFAULT,2019-11-07T10:15:04.306Z,6101398361001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/989597/index.m3u8,,false,,6057984922001,0,2019-11-07T10:15:04.305Z,,false,,,true
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/989596/index.m3u8,212400,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T08:56:06.464Z,2019-11-07T08:56:06.463Z,,false,,6101372304001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/989596/VOD_Source/2019-05-10_10-38-02-8741/output_700kbps_360p.mp4,212400,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T08:56:07.051Z,2019-11-07T08:56:07.051Z,,true,,6101372851001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/989593/index.m3u8,270160,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T04:51:40.373Z,2019-11-07T04:51:40.373Z,,false,,6101308666001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/989593/VOD_Source/2019-05-10_10-36-25-5929/output_700kbps_360p.mp4,270160,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T04:51:41.022Z,2019-11-07T04:51:41.022Z,,true,,6101308667001,true,H264,MP4
255040,,,FULL_LENGTH,DEFAULT,2019-11-07T04:51:56.086Z,6101308678001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/989573/VOD_Source/2019-05-10_09-47-03-0929/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T04:51:56.086Z,,true,MP4,,true
255040,,,HLS_MANIFEST,DEFAULT,2019-11-07T04:51:55.518Z,6101309020001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/989573/index.m3u8,,false,,6057984922001,0,2019-11-07T04:51:55.518Z,,false,,,true
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/989569/index.m3u8,234880,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T10:13:13.826Z,2019-11-07T10:13:13.826Z,,false,,6101398332001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_geelong_vod/2019/05/989569/VOD_Source/2019-05-09_09-14-14-0885/output_700kbps_360p.mp4,234880,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T10:13:14.434Z,2019-11-07T10:13:14.434Z,,true,,6101398525001,true,H264,MP4
173960,,,FULL_LENGTH,DEFAULT,2019-11-07T10:13:00.668Z,6101397762001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/989207/VOD_Source/2019-05-07_05-39-27-7509/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T10:13:00.667Z,,true,MP4,,true
173960,,,HLS_MANIFEST,DEFAULT,2019-11-07T10:13:00.108Z,6101398521001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/989207/index.m3u8,,false,,6057984922001,0,2019-11-07T10:13:00.108Z,,false,,,true
80040,,,FULL_LENGTH,DEFAULT,2019-11-07T10:15:02.971Z,6101395979001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_melbourne_vod/2019/05/989197/VOD_Source/2019-05-07_04-46-53-6884/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T10:15:02.971Z,,true,MP4,,true
80040,,,HLS_MANIFEST,DEFAULT,2019-11-07T10:15:02.186Z,6101399314001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/989197/index.m3u8,,false,,6057984922001,0,2019-11-07T10:15:02.186Z,,false,,,true
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/988928/index.m3u8,25560,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T10:12:58.108Z,2019-11-07T10:12:58.108Z,,false,,6101398325001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/988928/VOD_Source/2019-05-06_04-48-41-7511/output_700kbps_360p.mp4,25560,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T10:12:58.684Z,2019-11-07T10:12:58.683Z,,true,,6101398520001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/988930/index.m3u8,39560,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T10:13:59.102Z,2019-11-07T10:13:59.102Z,,false,,6101398152001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/988930/VOD_Source/2019-05-06_04-47-15-4074/output_700kbps_360p.mp4,39560,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T10:13:59.666Z,2019-11-07T10:13:59.666Z,,true,,6101398833001,true,H264,MP4
959000,,,FULL_LENGTH,DEFAULT,2019-11-07T04:51:26.700Z,6101308818001,https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/988935/VOD_Source/2019-05-06_02-21-56-4074/output_700kbps_360p.mp4,H264,false,,6057984922001,0,2019-11-07T04:51:26.700Z,,true,MP4,,true
959000,,,HLS_MANIFEST,DEFAULT,2019-11-07T04:51:25.973Z,6101309014001,https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/988935/index.m3u8,,false,,6057984922001,0,2019-11-07T04:51:25.973Z,,false,,,true
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/988922/index.m3u8,43240,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T10:15:24.446Z,2019-11-07T10:15:24.445Z,,false,,6101399322001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/988922/VOD_Source/2019-05-06_01-22-04-3605/output_700kbps_360p.mp4,43240,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T10:15:25.003Z,2019-11-07T10:15:25.003Z,,true,,6101399323001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/988915/index.m3u8,205160,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T04:52:55.254Z,2019-11-07T04:52:55.253Z,,false,,6101308961001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_afl_portadelaide_vod/2019/05/988915/VOD_Source/2019-05-06_12-27-51-2043/output_700kbps_360p.mp4,205160,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T04:52:55.885Z,2019-11-07T04:52:55.885Z,,true,,6101309231001,true,H264,MP4
https://bpmultihlsvods3258.ngcdn.telstra.com/hls_afl_h264_ts/988842/index.m3u8,399000,false,,,,HLS_MANIFEST,DEFAULT,6057984922001,0,2019-11-07T10:15:28.205Z,2019-11-07T10:15:28.205Z,,false,,6101398580001,true,,
https://bpmultihlsvods257.ngcdn.telstra.com/vod/ingest_aflfilms_vod/2019/05/988831/VOD_Source/988842/2019-05-05_08-45-53-0924/output_700kbps_360p.mp4,399000,false,,,,FULL_LENGTH,DEFAULT,6057984922001,0,2019-11-07T10:15:28.751Z,2019-11-07T10:15:28.751Z,,true,,6101398581001,true,H264,MP4
